 MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.14166667, 1.669445E+03, 6.360941E+01, 268.370326, 73.506585, 90.000000
 31844.14236111, 1.718771E+03, 6.338744E+01, 272.182274, 74.933283, 90.000000
 31844.14305556, 1.767257E+03, 6.305985E+01, 275.842251, 76.338804, 90.000000
 31844.14375000, 1.814871E+03, 6.263629E+01, 279.332976, 77.723387, 90.000000
 31844.14444444, 1.861588E+03, 6.212644E+01, 282.643386, 79.087343, 90.000000
 31844.14513889, 1.907381E+03, 6.153973E+01, 285.768021, 80.431035, 90.000000
 31844.14583333, 1.952229E+03, 6.088512E+01, 288.706160, 81.754870, 90.000000
 31844.14652778, 1.996111E+03, 6.017097E+01, 291.460858, 83.059287, 90.000000
 31844.14722222, 2.039007E+03, 5.940491E+01, 294.038001, 84.344745, 90.000000
 31844.14791667, 2.080900E+03, 5.859387E+01, 296.445453, 85.611721, 90.000000
 31844.14861111, 2.121776E+03, 5.774402E+01, 298.692343, 86.860702, 90.000000
 31844.14930556, 2.161619E+03, 5.686085E+01, 300.788486, 88.092176, 90.000000
 31844.15000000, 2.200417E+03, 5.594918E+01, 302.743952, 89.306635, 90.000000
 31844.15069444, 2.238159E+03, 5.501323E+01, 304.568737, 90.504567, 90.000000
 31844.15138889, 2.274832E+03, 5.405667E+01, 306.272544, 91.686456, 90.000000
 31844.15208333, 2.310429E+03, 5.308266E+01, 307.864636, 92.852777, 90.000000
 31844.15277778, 2.344939E+03, 5.209397E+01, 309.353746, 94.003995, 90.000000
 31844.15347222, 2.378354E+03, 5.109295E+01, 310.748035, 95.140566, 90.000000
 31844.15416667, 2.410669E+03, 5.008163E+01, 312.055073, 96.262933, 90.000000
 31844.15486111, 2.441874E+03, 4.906175E+01, 313.281851, 97.371525, 90.000000
 31844.15555556, 2.471966E+03, 4.803478E+01, 314.434797, 98.466759, 90.000000
 31844.15625000, 2.500938E+03, 4.700199E+01, 315.519810, 99.549038, 90.000000
 31844.15694444, 2.528786E+03, 4.596444E+01, 316.542292, 100.618747, 90.000000
 31844.15763889, 2.555504E+03, 4.492302E+01, 317.507182, 101.676260, 90.000000
 31844.15833333, 2.581089E+03, 4.387849E+01, 318.418999, 102.721933, 90.000000
 31844.15902778, 2.605537E+03, 4.283148E+01, 319.281873, 103.756106, 90.000000
 31844.15972222, 2.628845E+03, 4.178248E+01, 320.099580, 104.779103, 90.000000
 31844.16041667, 2.651009E+03, 4.073193E+01, 320.875576, 105.791235, 90.000000
 31844.16111111, 2.672028E+03, 3.968016E+01, 321.613026, 106.792791, 90.000000
 31844.16180556, 2.691899E+03, 3.862742E+01, 322.314829, 107.784048, 90.000000
 31844.16250000, 2.710619E+03, 3.757391E+01, 322.983649, 108.765265, 90.000000
 31844.16319444, 2.728187E+03, 3.651978E+01, 323.621931, 109.736681, 90.000000
 31844.16388889, 2.744600E+03, 3.546511E+01, 324.231929, 110.698521, 90.000000
 31844.16458333, 2.759858E+03, 3.440996E+01, 324.815717, 111.650992, 90.000000
 31844.16527778, 2.773959E+03, 3.335433E+01, 325.375214, 112.594280, 90.000000
 31844.16597222, 2.786901E+03, 3.229820E+01, 325.912192, 113.528555, 90.000000
 31844.16666667, 2.798684E+03, 3.124152E+01, 326.428296, 114.453968, 90.000000
 31844.16736111, 2.809306E+03, 3.018420E+01, 326.925053, 115.370648, 90.000000
 31844.16805556, 2.818767E+03, 2.912614E+01, 327.403884, 116.278706, 90.000000
 31844.16875000, 2.827066E+03, 2.806722E+01, 327.866115, 117.178230, 90.000000
 31844.16944444, 2.834202E+03, 2.700729E+01, 328.312985, 118.069288, 90.000000
 31844.17013889, 2.840175E+03, 2.594619E+01, 328.745656, 118.951924, 90.000000
 31844.17083333, 2.844984E+03, 2.488374E+01, 329.165220, 119.826157, 90.000000
 31844.17152778, 2.848629E+03, 2.381974E+01, 329.572706, 120.691983, 90.000000
 31844.17222222, 2.851109E+03, 2.275400E+01, 329.969084, 121.549370, 90.000000
 31844.17291667, 2.852426E+03, 2.168630E+01, 330.355275, 122.398258, 90.000000
 31844.17361111, 2.852577E+03, 2.061639E+01, 330.732155, 123.238559, 90.000000
 31844.17430556, 2.851563E+03, 1.954405E+01, 331.100557, 124.070151, 90.000000
 31844.17500000, 2.849385E+03, 1.846903E+01, 331.461279, 124.892880, 90.000000
 31844.17569444, 2.846042E+03, 1.739105E+01, 331.815087, 125.706557, 90.000000
 31844.17638889, 2.841534E+03, 1.630986E+01, 332.162719, 126.510955, 90.000000
 31844.17708333, 2.835862E+03, 1.522517E+01, 332.504889, 127.305805, 90.000000
 31844.17777778, 2.829026E+03, 1.413669E+01, 332.842289, 128.090797, 90.000000
 31844.17847222, 2.821027E+03, 1.304413E+01, 333.175595, 128.865572, 90.000000
 31844.17916667, 2.811864E+03, 1.194719E+01, 333.505469, 129.629725, 90.000000
 31844.17986111, 2.801539E+03, 1.084553E+01, 333.832560, 130.382796, 90.000000
 31844.18055556, 2.790052E+03, 9.738857E+00, 334.157511, 131.124267, 90.000000
 31844.18125000, 2.777404E+03, 8.626822E+00, 334.480960, 131.853562, 90.000000
 31844.18194444, 2.763597E+03, 7.509090E+00, 334.803540, 132.570039, 90.000000
 31844.18263889, 2.748631E+03, 6.385312E+00, 335.125891, 133.272987, 90.000000
 31844.18333333, 2.732507E+03, 5.255130E+00, 335.448650, 133.961621, 90.000000
 31844.18402778, 2.715227E+03, 4.118180E+00, 335.772467, 134.635079, 90.000000
 31844.18472222, 2.696793E+03, 2.974084E+00, 336.098000, 135.292413, 90.000000
 31844.18541667, 2.677207E+03, 1.822461E+00, 336.425921, 135.932592, 90.000000
 31844.18611111, 2.656470E+03, 6.629157E-01, 336.756919, 136.554486, 90.000000
