 MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.02361111, 2.634835E+03, 6.130551E+01, 308.978720, 71.909664, 90.000000
 31844.02430556, 2.725378E+03, 6.119878E+01, 311.778770, 73.091854, 90.000000
 31844.02500000, 2.815692E+03, 6.103034E+01, 314.464697, 74.243420, 90.000000
 31844.02569444, 2.905728E+03, 6.080663E+01, 317.032025, 75.365294, 90.000000
 31844.02638889, 2.995444E+03, 6.053375E+01, 319.478456, 76.458423, 90.000000
 31844.02708333, 3.084801E+03, 6.021741E+01, 321.803584, 77.523753, 90.000000
 31844.02777778, 3.173762E+03, 5.986293E+01, 324.008589, 78.562224, 90.000000
 31844.02847222, 3.262296E+03, 5.947518E+01, 326.095919, 79.574762, 90.000000
 31844.02916667, 3.350373E+03, 5.905860E+01, 328.069008, 80.562277, 90.000000
 31844.02986111, 3.437968E+03, 5.861721E+01, 329.932011, 81.525655, 90.000000
 31844.03055556, 3.525056E+03, 5.815462E+01, 331.689579, 82.465759, 90.000000
 31844.03125000, 3.611617E+03, 5.767408E+01, 333.346674, 83.383427, 90.000000
 31844.03194444, 3.697632E+03, 5.717846E+01, 334.908413, 84.279468, 90.000000
 31844.03263889, 3.783082E+03, 5.667033E+01, 336.379952, 85.154664, 90.000000
 31844.03333333, 3.867954E+03, 5.615194E+01, 337.766389, 86.009768, 90.000000
 31844.03402778, 3.952232E+03, 5.562530E+01, 339.072698, 86.845505, 90.000000
 31844.03472222, 4.035905E+03, 5.509216E+01, 340.303683, 87.662574, 90.000000
 31844.03541667, 4.118962E+03, 5.455406E+01, 341.463939, 88.461643, 90.000000
 31844.03611111, 4.201393E+03, 5.401234E+01, 342.557836, 89.243356, 90.000000
 31844.03680556, 4.283189E+03, 5.346818E+01, 343.589506, 90.008331, 90.000000
 31844.03750000, 4.364343E+03, 5.292262E+01, 344.562841, 90.757158, 90.000000
 31844.03819444, 4.444848E+03, 5.237653E+01, 345.481493, 91.490404, 90.000000
 31844.03888889, 4.524699E+03, 5.183070E+01, 346.348882, 92.208614, 90.000000
 31844.03958333, 4.603890E+03, 5.128579E+01, 347.168201, 92.912308, 90.000000
 31844.04027778, 4.682417E+03, 5.074238E+01, 347.942430, 93.601984, 90.000000
 31844.04097222, 4.760276E+03, 5.020097E+01, 348.674344, 94.278121, 90.000000
 31844.04166667, 4.837465E+03, 4.966199E+01, 349.366528, 94.941177, 90.000000
 31844.04236111, 4.913981E+03, 4.912579E+01, 350.021386, 95.591589, 90.000000
 31844.04305556, 4.989822E+03, 4.859269E+01, 350.641153, 96.229778, 90.000000
 31844.04375000, 5.064986E+03, 4.806294E+01, 351.227911, 96.856147, 90.000000
 31844.04444444, 5.139472E+03, 4.753676E+01, 351.783593, 97.471082, 90.000000
 31844.04513889, 5.213280E+03, 4.701434E+01, 352.309998, 98.074951, 90.000000
