MJD, Altitude, Latitude, Longitude, SPS, Alpha
 31844.15486111, 2.004330E+03, 5.885214E+01, 290.617825, 83.886108, 90.000000
 31844.15555556, 2.043450E+03, 5.803615E+01, 293.135402, 85.222565, 90.000000
 31844.15625000, 2.081836E+03, 5.717575E+01, 295.489510, 86.541286, 90.000000
 31844.15694444, 2.119467E+03, 5.627699E+01, 297.689015, 87.842587, 90.000000
 31844.15763889, 2.156326E+03, 5.534523E+01, 299.743373, 89.126794, 90.000000
 31844.15833333, 2.192395E+03, 5.438523E+01, 301.662238, 90.394249, 90.000000
 31844.15902778, 2.227658E+03, 5.340114E+01, 303.455168, 91.645299, 90.000000
 31844.15972222, 2.262101E+03, 5.239661E+01, 305.131433, 92.880296, 90.000000
 31844.16041667, 2.295710E+03, 5.137482E+01, 306.699875, 94.099593, 90.000000
 31844.16111111, 2.328473E+03, 5.033851E+01, 308.168834, 95.303540, 90.000000
 31844.16180556, 2.360378E+03, 4.929008E+01, 309.546107, 96.492486, 90.000000
 31844.16250000, 2.391414E+03, 4.823158E+01, 310.838934, 97.666772, 90.000000
 31844.16319444, 2.421571E+03, 4.716478E+01, 312.054005, 98.826733, 90.000000
 31844.16388889, 2.450839E+03, 4.609121E+01, 313.197483, 99.972696, 90.000000
 31844.16458333, 2.479209E+03, 4.501217E+01, 314.275027, 101.104976, 90.000000
 31844.16527778, 2.506674E+03, 4.392877E+01, 315.291827, 102.223881, 90.000000
 31844.16597222, 2.533226E+03, 4.284197E+01, 316.252635, 103.329705, 90.000000
 31844.16666667, 2.558857E+03, 4.175256E+01, 317.161803, 104.422730, 90.000000
 31844.16736111, 2.583562E+03, 4.066122E+01, 318.023315, 105.503225, 90.000000
 31844.16805556, 2.607334E+03, 3.956852E+01, 318.840818, 106.571444, 90.000000
 31844.16875000, 2.630168E+03, 3.847492E+01, 319.617653, 107.627630, 90.000000
 31844.16944444, 2.652058E+03, 3.738081E+01, 320.356883, 108.672008, 90.000000
 31844.17013889, 2.673000E+03, 3.628650E+01, 321.061321, 109.704788, 90.000000
 31844.17083333, 2.692989E+03, 3.519225E+01, 321.733549, 110.726164, 90.000000
 31844.17152778, 2.712021E+03, 3.409823E+01, 322.375944, 111.736314, 90.000000
